,Phone_Name,Processor,RAM,Display,Camera,Price,Battery
1401,"Redmi K20 Pro (Carbon Black, 128 GB)",Qualcomm Snapdragon 439 Processor,4 GB RAM | 64 GB ROM | Expandable Upto 128 GB,16.36 cm (6.44 inch) Full HD+ Display,64MP Rear Camera,"₹26,999",4500 mAh Lithium-ion Battery
1402,"Apple iPhone 11 (Black, 64 GB) (Includes EarPods, Power Adapter)",Qualcomm SM6150 Processor,2 GB RAM | 32 GB ROM | Expandable Upto 128 GB,16.94 cm (6.67 inch) Full HD+ Display,64MP + 8MP + 2MP + 2MP | 16MP Front Camera,"₹59,999",4000 mAh Battery
1403,"Apple iPhone 12 (Green, 64 GB)",Qualcomm Snapdragon 730 Processor,4 GB RAM | 32 GB ROM | Expandable Upto 128 GB,16.59 cm (6.53 inch) HD+ Display,64MP Rear Camera,"₹79,900",4000 mAh Battery
1404,"Apple iPhone 11 Pro (Space Grey, 512 GB)",Unisoc Processor,1 GB RAM | 8 GB ROM | Expandable Upto 128 GB,16.69 cm (6.57 inch) Full HD+ Display,ONE YEAR COMPANY WARRANTY,"₹1,17,900",4000 mAh Battery
1405,"OPPO A52 (Stream White, 128 GB)",Kirin 659 Octa Core Processor,6 GB RAM | 128 GB ROM | Expandable Upto 512 GB,120 Hz Smooth Display,12MP + 8MP + 2MP + 2MP | 8MP Front Camera,"₹16,990",4000 mAh Lithium Ion Battery
1406,"Realme 6 (Comet Blue, 128 GB)",A14 Bionic Chip with Next Generation Neural Engine Processor,12 GB RAM | 256 GB ROM,16.69 cm (6.57 inch) Full HD+ Display,12MP + 8MP + 2MP + 2MP | 8MP Front Camera,"₹16,999",5000 mAh Battery
1407,"Apple iPhone 12 Pro (Pacific Blue, 128 GB)",Qualcomm Snapdragon 435 Processor,8 GB RAM | 128 GB ROM,120 Hz Smooth Display,48MP + 2MP + 2MP | 8MP Front Camera,"₹1,19,900",4000 mAh Lithium-ion Polymer Battery
1408,"Apple iPhone 12 (Green, 128 GB)",Qualcomm Snapdragon 439 Processor,12 GB RAM | 256 GB ROM,13.46 cm (5.3 inch) Full HD+ Display,48MP + 8MP + 2MP + 2MP | 16MP Front Camera,"₹84,900",4000 mAh Li-Polymer Battery
1409,"Honor 9X (Sapphire Blue, 128 GB)",MediaTek Helio G90T Processor,4 GB RAM | 64 GB ROM | Expandable Upto 512 GB,15.8 cm (6.22 inch) HD+ Display,48MP + 8MP + 2MP + 2MP | 16MP Front Camera,"₹13,999",2600 mAh Lithium-ion Battery
1410,"Samsung M31 Prime (Space Black, 128 GB)","Octa core (2 GHz, Dual core, Kryo 460 + 1.7 GHz, Hexa Core, Kryo 460) Processor",4 GB RAM | 64 GB ROM,16.59 cm (6.53 inch) Full HD+ Display,48MP + 8MP + 2MP + 2MP | 16MP Front Camera,"₹17,368",3000 mAh Battery
1411,"Infinix S5 Pro (Violet, 64 GB)",MediaTek Helio G90T Processor,8 GB RAM | 128 GB ROM | Expandable Upto 256 GB,15.49 cm (6.1 inch) Super Retina XDR Display,48MP + 13MP + 8MP | 20MP Front Camera,"₹12,999",4500 mAh Lithium-ion Battery
1412,"Vivo Z1Pro (Sonic Blue, 64 GB)",MTK MT6771V (P70) Processor,2 GB RAM | 16 GB ROM | Expandable Upto 256 GB,All Screen OLED Display,12MP + 12MP | 12MP Front Camera,"₹15,990",4000 mAh Battery
1413,"Samsung Galaxy M31s (Mirage Black, 128 GB)",Qualcomm Snapdragon 665 Processor,1 GB RAM | 16 GB ROM | Expandable Upto 256 GB,13.84 cm (5.45 inch) HD+ Display,12MP + 12MP | 12MP Front Camera,"₹19,880",4000 mAh Battery
1414,"Samsung Galaxy A10s (Black, 32 GB)",Kirin 659 Octa Core Processor,2 GB RAM | 16 GB ROM | Expandable Upto 128 GB,16.51 cm (6.5 inch) HD+ Display,12MP + 12MP + 12MP | 12MP Front Camera,"₹10,999",4000 mAh Battery
1415,"OPPO Reno2 Z (Luminous Black, 256 GB)",MediaTek Helio P22 (MT6762) Processor,6 GB RAM | 128 GB ROM | Expandable Upto 512 GB,Super AMOLED Display,12MP + 8MP + 2MP + 2MP | 16MP Front Camera,"₹27,490",4000 mAh Lithium Ion Battery
1416,"Redmi Note 9 Pro Max (Interstellar Black, 64 GB)",MediaTek Helio P22 (MT6762) Processor,12 GB RAM | 256 GB ROM,11.94 cm (4.7 inch) Retina HD Display,64MP + 8MP + 2MP + 2MP | 16MP Front Camera,"₹15,557",5000 mAh Battery
1417,"Vivo Z1Pro (Sonic Blue, 64 GB)",MediaTek Helio G35 (MT6765V/WB) Processor,8 GB RAM | 128 GB ROM,16.54 cm (6.51 inch) HD+ Display,12MP + 12MP + 12MP | 12MP Front Camera,"₹15,990",4000 mAh Lithium-ion Polymer Battery
1418,"Redmi Y1 lite (Gold, 16 GB)",MediaTek Helio G35 (MT6765V/WB) Processor,12 GB RAM | 256 GB ROM,16.59 cm (6.53 inch) Display,12MP + 12MP | 12MP Front Camera,"₹7,400",4000 mAh Li-Polymer Battery
1419,"OPPO Reno2 Z (Luminous Black, 256 GB)",Exynos 990 Processor,4 GB RAM | 64 GB ROM | Expandable Upto 512 GB,16.59 cm (6.53 inch) Full HD+ Display,48MP + 8MP + 2MP | 16MP Front Camera,"₹27,490",4000 mAh Li-polymer Battery
1420,"Realme X50 Pro (Moss Green, 256 GB)",Qualcomm Snapdragon 660 AIE Processor,4 GB RAM | 64 GB ROM,16.26 cm (6.4 inch) Full HD+ Display,64MP Rear Camera,"₹47,999",3000 mAh Battery
1421,"LG W10 Alpha (Black, 32 GB)",Qualcomm Snapdragon 855 Plus Processor,8 GB RAM | 128 GB ROM | Expandable Upto 256 GB,16.71 cm (6.58 inch) Full HD+ Display,48MP + 2MP + Low Light Sensor | 16MP Front Camera,"₹7,590",5000 mAh Li-Polymer Battery
1422,"OPPO A15 (Dynamic Black, 32 GB)",A13 Bionic Chip with 3rd Gen Neural Engine Processor,2 GB RAM | 16 GB ROM | Expandable Upto 256 GB,16.26 cm (6.4 inch) Full HD+ Display,16MP + 2MP + 8MP | 32MP Front Camera,"₹9,390",5000 mAh Li-Polymer Battery
1423,"Samsung Galaxy A21s (Blue, 64 GB)",MTK MT6771V (P70) Processor,6 GB RAM | 128 GB ROM,Super AMOLED Display,64MP Rear Camera,"₹16,499",5000 mAh Li-Polymer Battery
1424,"LG G8X (Black, 128 GB)",Qualcomm Snapdragon 660 AIE Processor,2 GB RAM | 16 GB ROM | Expandable Upto 128 GB,13.84 cm (5.45 inch) FWVGA Display,13MP + 2MP | 8MP Front Camera,"₹27,990",3500 mAh Battery
1425,"Realme Narzo 10A (So Blue, 32 GB)",Qualcomm SM6150 Processor,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,16.26 cm (6.4 inch) Full HD+ Display,48MP + 8MP + 2MP + 2MP | 16MP Front Camera,"₹8,999",4300 mAh Battery
1426,"OPPO A31 (Mystery Black, 128 GB)",Qualcomm Snapdragon 665 AIE Processor,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,Super AMOLED Display,64MP + 8MP + 5MP + 2MP | 32MP Front Camera,"₹13,930",2500 mAh Li-ion Polymer Battery
1427,"Realme X (Super Polar White, 128 GB)",Qualcomm Snapdragon 625 Processor,4 GB RAM | 128 GB ROM | Expandable Upto 256 GB,16.59 cm (6.53 inch) Full HD+ Display,16MP + 2MP + 8MP | 32MP Front Camera,"₹21,999",5020 mAh Battery
1428,"Vivo Y15 (Aqua Blue, 64 GB)",Qualcomm Snapdragon 855 (SM8150) Processor,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,15.49 cm (6.1 inch) Display,13MP Rear Camera | 5MP Front Camera,"₹12,990",6000 mAh Battery
1429,"Apple iPhone 12 Mini (Blue, 64 GB)",Qualcomm Snapdragon 712 AIE Processor,6 GB RAM | 64 GB ROM | Expandable Upto 256 GB,15.49 cm (6.1 inch) Display,48MP + 8MP + 2MP + 2MP | 16MP Front Camera,"₹69,900",4230 mAh Li-polymer Battery
1430,"Redmi Note 9 Pro Max (Glacier White, 128 GB)",Qualcomm Snapdragon 712 AIE Processor,3 GB RAM | 32 GB ROM | Expandable Upto 128 GB,13.84 cm (5.45 inch) HD+ Display,64MP + 12MP + 8MP + 2MP | 32MP + 8MP Dual Front Camera,"₹19,999",4230 mAh Battery
1431,"OPPO Reno3 Pro (Sky White, 256 GB)",A14 Bionic Chip with Next Generation Neural Engine Processor,4 GB RAM | 128 GB ROM | Expandable Upto 512 GB,15.8 cm (6.22 inch) HD+ Display,8MP Rear Camera | 8MP Front Camera,"₹27,990",4200 mAh Lithium-ion Battery
1432,"Samsung Galaxy A21s (Silver, 128 GB)",Qualcomm Snapdragon 636 Processor,6 GB RAM | 128 GB ROM | Expandable Upto 512 GB,16.69 cm (6.57 inch) Full HD+ Display,13MP Rear Camera,"₹17,499",4200 mAh Lithium-ion Battery
1433,"Samsung Galaxy A10s (Black, 32 GB)",A14 Bionic Chip with Next Generation Neural Engine Processor,2 GB RAM | 32 GB ROM | Expandable Upto 256 GB,120 Hz Smooth Display,48MP + 8MP + 2MP + 2MP | 13MP Front Camera,"₹10,000",4500 mAh Li-polymer Battery
1434,"OPPO A52 (Stream White, 128 GB)",Qualcomm Snapdragon 720G Octa Core Processor,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,16.26 cm (6.4 inch) Full HD+ Display,12MP + 13MP | 32MP Front Camera,"₹13,990",5000 mAh Li-ion Battery
1435,"OPPO A5 2020 (Dazzling White, 64 GB)",MediaTek Helio G35 (MT6765V/WB) Processor,8 GB RAM | 128 GB ROM,16.36 cm (6.44 inch) Full HD+ Display,12MP + 2MP + 2MP | 5MP Front Camera,"₹13,990",4230 mAh Li-ion Battery
1436,"Samsung Galaxy A70s (Prism Crush Black, 128 GB)",MediaTek Helio G35 (MT6765V/WB) Processor,8 GB RAM | 256 GB ROM,"In-Display Fingerprint Sensor, Monster Touch Buttons",12MP + 2MP + 2MP | 8MP Front Camera,"₹25,999",5000 mAh Li-ion Polymer Battery
1437,"Samsung Galaxy S10 Lite (Prism Black, 512 GB)",A12 Bionic Chip Processor,8 GB RAM | 128 GB ROM | Expandable Upto 512 GB,Super AMOLED Display,48MP + 5MP | 16MP Front Camera,"₹45,999",5000 mAh Li-Polymer Battery
1438,"OPPO Reno2 Z (Sky White, 256 GB)",A14 Bionic Chip with Next Generation Neural Engine Processor,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,16.94 cm (6.67 inch) Full HD+ Display,13MP + 2MP + 8MP | 16MP Front Camera,"₹27,490",4500 mAh Battery
1439,"Apple iPhone 11 (Black, 64 GB) (Includes EarPods, Power Adapter)",Exynos Octa-Core 1.6GHz Processor,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,16.94 cm (6.67 inch) Full HD+ Display,12MP + 12MP | 12MP Front Camera,"₹50,999",4000 mAh Li-polymer Battery
1440,"Vivo S1 (Diamond Black, 64 GB)",A14 Bionic Chip with Next Generation Neural Engine Processor,4 GB RAM | 64 GB ROM,16.36 cm (6.44 inch) Full HD+ Display,64MP + 8MP + 5MP + 2MP | 32MP Front Camera,"₹18,990",4500 mAh Lithium Ion Battery
1441,"Apple iPhone XR (Yellow, 64 GB) (Includes EarPods, Power Adapter)",Qualcomm Snapdragon 665 AIE Processor,4 GB RAM | 128 GB ROM | Expandable Upto 256 GB,16.36 cm (6.44 inch) Full HD+ Display,64MP + 13MP + 8MP + 2MP | 44MP + 2MP Dual Front Camera,"₹43,999",4500 mAh Lithium-ion Battery
1442,"Samsung Galaxy Note10 Lite (Aura Black, 128 GB)",A14 Bionic Chip with Next Generation Neural Engine Processor,8 GB RAM | 128 GB ROM | Expandable Upto 256 GB,16.0 cm (6.3 inch) Full HD+ Display,World's 1st 44MP Dual Punch Hole Camera,"₹39,999",4020 mAh Battery
1443,"Redmi Y2 (Rose Gold, 32 GB)",Qualcomm Snapdragon 675AIE Octa Core 2.0GHz Processor,6 GB RAM | 128 GB ROM,17.02 cm (6.7 inch) Display,48MP + 8MP + 2MP + 2MP | 13MP Front Camera,"₹9,499",4000 mAh Li-ion Battery
1444,"Realme 6 Pro (Lightning Red, 128 GB)",MediaTek Helio P60 Octa Core 2.0 GHz Processor,8 GB RAM | 128 GB ROM | Expandable Upto 512 GB,17.4 cm (6.85 inch) Full HD+ Display,13MP + 2MP | 8MP Front Camera,"₹18,999",3000 mAh Battery
1445,"Redmi Note 9 Pro (Champagne Gold, 128 GB)",A13 Bionic Chip Processor,8 GB RAM | 128 GB ROM | Expandable Upto 512 GB,16.51 cm (6.5 inch) HD+ Display,12MP + 8MP + 2MP + 2MP | 16MP Front Camera,"₹17,199",5000 mAh Li-ion Polymer Battery
1446,"Infinix S5 Pro (Forest Green, 64 GB)",A14 Bionic Chip with Next Generation Neural Engine Processor,6 GB RAM | 128 GB ROM | Expandable Upto 256 GB,15.75 cm (6.2 inch) HD+ Display,12MP + 8MP + 2MP + 2MP | 8MP Front Camera,"₹12,999",4000 mAh Lithium-ion Battery
1447,"Realme 5i (Forest Green, 128 GB)",HiSilicon Kirin 710F AI Chipset with Dual-NPU Processor,4 GB RAM | 128 GB ROM,16.51 cm (6.5 inch) HD+ Display,64MP + 5MP + 8MP | 32MP Front Camera,"₹11,999",4000 mAh Li-polymer Battery
1448,"Mi A2 (Red, 128 GB)",MediaTek P22 Octa Core 2.0 GHz Processor,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,Super AMOLED Display,48MP + 12MP + 5MP | 32MP Front Camera,"₹13,999",2300 mAh Lithium Polymer Battery
1449,"Realme 6 Pro (Lightning Blue, 128 GB)",MediaTek P22 Octa Core 2.0 GHz Processor,4 GB RAM | 64 GB ROM,16.59 cm (6.53 inch) Full HD+ Display,48MP + 8MP + 2MP + 2MP | 16MP Front Camera,"₹18,999",4230 mAh Battery
1450,"Apple iPhone SE (White, 256 GB) (Includes EarPods, Power Adapter)",Qualcomm Snapdragon 675 Processor,8 GB RAM | 128 GB ROM | Expandable Upto 512 GB,16.59 cm (6.53 inch) Full HD+ Display,12MP + 12MP | 12MP Front Camera,"₹49,999",4000 mAh Polymer Battery
1451,"Realme 3i (Diamond Blue, 32 GB)",A14 Bionic Chip with Next Generation Neural Engine Processor,8 GB RAM | 256 GB ROM,16.94 cm (6.67 inch) Full HD+ Display,16MP + 8MP + 2MP | 32MP Front Camera,"₹8,499",4500 mAh Li-ion Battery
1452,"Vivo V15 (Aqua Blue, 64 GB)",MediaTek P22 Octa Core 2.0 GHz Processor,1 GB RAM | 16 GB ROM | Expandable Upto 64 GB,144Hz Intelligent AdaptiveSync Display,12MP Rear Camera | 7MP Front Camera,"₹21,099",3000 mAh Battery
1453,"Apple iPhone 12 Mini (Black, 128 GB)",MT6739WW Processor,3 GB RAM | 32 GB ROM | Expandable Upto 256 GB,16.94 cm (6.67 inch) Full HD+ Display,12MP + 12MP + 12MP | 32MP Front Camera,"₹74,900",2500 mAh Lithium Ion Battery
1454,"OPPO A5 2020 (Dazzling White, 64 GB)",A13 Bionic Chip Processor,2 GB RAM | 16 GB ROM | Expandable Upto 128 GB,16.51 cm (6.5 inch) HD+ Display,12MP + 5MP | 16MP Front Camera,"₹13,990",4300 mAh Battery
1455,"Apple iPhone 11 (White, 64 GB) (Includes EarPods, Power Adapter)",Qualcomm Snapdragon 425 Processor,6 GB RAM | 64 GB ROM,15.21 cm (5.99 inch) HD+ Display,64MP + 12MP + 8MP + 2MP | 16MP + 8MP Dual Front Camera,"₹59,999",4000 mAh Li-polymer Battery
1456,"Samsung Galaxy M01s  (Light Blue, 32 GB)",Qualcomm Snapdragon 712 AIE Processor,2 GB RAM | 16 GB ROM | Expandable Upto 400 GB,16.26 cm (6.4 inch) Full HD+ Display,48MP + 8MP + 5MP + 2MP | 16MP Front Camera,"₹9,543",3080 mAh Battery
1457,"Redmi 8A Dual (Midnight Grey, 32 GB)",MediaTek Helio G90T Processor,3 GB RAM | 16 GB ROM | Expandable Upto 64 GB,Super AMOLED Display,48MP + 2MP + Low Light Sensor | 16MP Front Camera,"₹8,299",3600 mAh Battery
1458,"OPPO A5 2020 (Mirror Black, 64 GB)",A14 Bionic Chip with Next Generation Neural Engine Processor,6 GB RAM | 64 GB ROM | Expandable Upto 256 GB,15.8 cm (6.22 inch) HD+ Display,12MP + 8MP + 2MP + 2MP | 8MP Front Camera,"₹12,490",2000 mAh Li-ion Battery
1459,"OPPO A52 (Stream White, 128 GB)",Qualcomm Snapdragon 660 AIE Processor,6 GB RAM | 64 GB ROM,15.8 cm (6.22 inch) HD+ Display,20MP + 12MP | 20MP Front Camera,"₹18,990",4000 mAh Li-ion Polymer Battery
1460,"OPPO A52 (Twilight Black, 128 GB)",A14 Bionic Chip with Next Generation Neural Engine Processor,4 GB RAM | 64 GB ROM | Expandable Upto 128 GB,16.94 cm (6.67 inch) Full HD+ Display,64MP + 12MP + 8MP + 2MP | 16MP + 8MP Dual Front Camera,"₹16,990",6000 mAh Battery
1461,"Apple iPhone 11 Pro (Midnight Green, 256 GB)",Qualcomm Snapdragon 450 Processor,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,16.59 cm (6.53 inch) HD+ Display,12MP Rear Camera | 7MP Front Camera,"₹99,900",3000 mAh Li-Polymer Battery
1462,"Vivo V17 (Midnight Ocean Black, 128 GB)",Qualcomm SDM450-B01 Processor,1 GB RAM | 8 GB ROM | Expandable Upto 32 GB,15.49 cm (6.1 inch) Liquid Retina HD Display,13MP + 2MP | 13MP Front Camera,"₹24,990",4500 mAh Li-ion Battery
1463,"Motorola Razr (Gold, 128 GB)",Qualcomm MSM8974 Snapdragon 800 Krait 400 Processor,3 GB RAM | 32 GB ROM | Expandable Upto 128 GB,16.59 cm (6.53 inch) Full HD+ Display,12MP + 5MP + 8MP | 32MP Front Camera,"₹74,999",4500 mAh Li-ion Battery
1464,"Redmi 7 (Eclipse Black, 32 GB)",MTK6737 Processor,8 GB RAM | 128 GB ROM,16.51 cm (6.5 inch) HD+ Display,12MP + 12MP | 12MP Front Camera,"₹7,078",3000 mAh Polymer Battery
1465,"Vivo V15 (Aqua Blue, 64 GB)",Snapdragon 435 Processor,4 GB RAM | 32 GB ROM | Expandable Upto 2 TB,15.8 cm (6.22 inch) HD+ Display,12MP + 8MP + 2MP + 2MP | 8MP Front Camera,"₹21,099",4000 mAh Lithium Ion Battery
1466,"Redmi 7 (Lunar Red, 32 GB)",2.0 GHz Mediatek P22 Octacore Processor,6 GB RAM | 128 GB ROM,15.8 cm (6.22 inch) HD+ Display,12MP + 12MP | 12MP Front Camera,"₹7,089",5020 mAh Lithium Polymer Battery
1467,"Redmi Note 9 Pro Max (Interstellar Black, 128 GB)",Qualcomm Snapdragon 439 Processor,6 GB RAM | 128 GB ROM,16.51 cm (6.5 inch) Full HD+ Display,13MP + 2MP | 8MP Front Camera,"₹19,999",4500 mAh Lithium-ion Polymer Battery
1468,"Apple iPhone 12 Mini (Black, 128 GB)",Qualcomm Snapdragon 439 Processor,3 GB RAM | 32 GB ROM | Expandable Upto 128 GB,Super AMOLED Display,13MP + 2MP | 8MP Front Camera,"₹74,900",4020 mAh Battery
1469,"Samsung Galaxy M30S (Black, 128 GB)",MediaTek Helio G90T Processor,4 GB RAM | 64 GB ROM | Expandable Upto 512 GB,16.33 cm (6.43 inch) Full HD+ Display,12MP + 8MP + 2MP + 2MP | 8MP Front Camera,"₹15,999",4015 mAh Lithium Polymer Battery
1470,"Redmi 9 Power (Fiery Red, 128 GB)",MediaTek Dimensity 1000+ (MT6889) Processor,6 GB RAM | 64 GB ROM | Expandable Upto 512 GB,In-Display Fingerprint 3.0,12MP + 8MP + 2MP + 2MP | 16MP Front Camera,"₹14,595",2000 mAh Li-ion Battery
1471,"Apple iPhone 11 Pro (Midnight Green, 256 GB)",MediaTek Dimensity 1000+ (MT6889) Processor,8 GB RAM | 256 GB ROM | Expandable Upto 512 GB,16.51 cm (6.5 inch) HD+ Display,12MP + 8MP + 2MP + 2MP | 16MP Front Camera,"₹99,900",2000 mAh Li-ion Battery
1472,"Vivo V17 (Midnight Ocean Black, 128 GB)",A14 Bionic Chip with Next Generation Neural Engine Processor,6 GB RAM | 128 GB ROM | Expandable Upto 256 GB,15.49 cm (6.1 inch) Display,12MP + 12MP + 12MP | 12MP Front Camera,"₹24,990",4000 mAh Polymer Battery
1473,"Realme 7 Pro (Mirror Blue, 128 GB)",MediaTek Helio A22 Processor,8 GB RAM | 128 GB ROM,16.59 cm (6.53 inch) Full HD+ Display,48MP + 8MP + 2MP + 2MP | 32MP Front Camera,"₹19,990",4000 mAh Battery
1474,"Motorola Razr (Gold, 128 GB)",A14 Bionic Chip with Next Generation Neural Engine Processor,1 GB RAM | 8 GB ROM | Expandable Upto 32 GB,16.59 cm (6.53 inch) Full HD+ Display,16MP Rear Camera | 5MP Front Camera,"₹74,999",6000 mAh Battery
1475,"Samsung Galaxy M30s (Blue, 64 GB)",Exynos 7904 Processor,1 GB RAM | 8 GB ROM | Expandable Upto 32 GB,16.94 cm (6.67 inch) Full HD+ Display,12MP Rear Camera,"₹14,082",4000 mAh Li-Polymer Battery
1476,"Redmi Note 8 Pro (Electric Blue, 64 GB)",Qualcomm Snapdragon 450 Processor,2 GB RAM | 16 GB ROM | Expandable Upto 128 GB,15.49 cm (6.1 inch) Display,12MP + 5MP + 8MP | 32MP Front Camera,"₹15,999",3950 mAh Battery
1477,"Samsung Galaxy M30s (White, 64 GB)",Qualcomm Snapdragon 675 Processor,3 GB RAM | 32 GB ROM | Expandable Upto 256 GB,16.51 cm (6.5 inch) HD+ Display,12MP Rear Camera,"₹15,500",3260 mAh Li-ion Battery
1478,"Realme 3i (Diamond Red, 64 GB)",Huawei Kirin 659 Octa Core Clocked up to 2.36 GHz Processor,6 GB RAM | 128 GB ROM,16.51 cm (6.5 inch) HD+ Display,64MP + 8MP + 5MP + 2MP | 32MP Front Camera,"₹10,499",3260 mAh Li-ion Battery
1479,"Realme 3i (Diamond Black, 32 GB)",Mediateck Processor,2 GB RAM | 32 GB ROM | Expandable Upto 256 GB,16.36 cm (6.44 inch) Full HD+ Display,12MP + 12MP | 12MP Front Camera,"₹8,499",3260 mAh Li-ion Battery
1480,"Realme 3i (Diamond Red, 32 GB)",A13 Bionic Chip Processor,3 GB RAM | 32 GB ROM,"In-Display Fingerprint Sensor, Monster Touch Buttons",48MP + 8MP | 16MP Front Camera,"₹8,499",3315 mAh Battery
1481,"Realme 3i (Diamond Blue, 64 GB)",A13 Bionic Chip Processor,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,Super AMOLED Display,48MP Rear Camera | 8MP Front Camera,"₹10,499",4000 mAh Li-polymer Battery
1482,"Samsung Galaxy A51 (Prism Crush White, 128 GB)",ARM Hisilicon Kirin 950 - ARM Cortex A72 + ARM Cortex A53 Octa Core 2.3GHz Processor,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,16.94 cm (6.67 inch) Full HD+ Display,12MP + 12MP + 12MP | 12MP Front Camera,"₹22,999",4000 mAh Li-ion Polymer Battery
1483,"Samsung Galaxy S20+ (Cosmic Gray, 128 GB)",Exynos 3475 Quad Core 1.3GHz Processor,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,16.94 cm (6.67 inch) Full HD+ Display,48MP + 8MP + 2MP + 2MP | 32MP Front Camera,"₹54,999",4020 mAh Li-polymer Battery
1484,"Redmi 8A (Midnight Black, 32 GB)",Qualcomm Snapdragron 675 Processor,6 GB RAM | 64 GB ROM | Expandable Upto 256 GB,15.49 cm (6.1 inch) Super Retina XDR Display,64MP + 8MP + 2MP + 2MP | 32MP Front Camera,"₹6,999",4300 mAh Lithium-ion Battery
1485,"Samsung Galaxy M30S (Blue, 128 GB)",Qualcomm Snapdragon 855 Plus Processor,6 GB RAM | 128 GB ROM,All Screen OLED Display,16MP Rear Camera | 5MP Front Camera,"₹15,999",4000 mAh Li-Polymer Battery
1486,"Samsung Galaxy A70s (Prism Crush White, 128 GB)",Qualcomm Snapdragon 855 Plus Processor,3 GB RAM | 32 GB ROM | Expandable Upto 128 GB,16.76 cm (6.6 inch) Full HD+ Display,48MP Rear Camera | 16MP Front Camera,"₹22,999",4000 mAh Battery
1487,"Redmi K20 (Glacier Blue, 128 GB)",Qualcomm Snapdragon 855 Plus Processor,4 GB RAM | 128 GB ROM | Expandable Upto 256 GB,90 Hz Ultra Smooth Display,64MP + 8MP + 2MP + 2MP | 20MP Front Camera,"₹24,999",2500 mAh Lithium-ion Battery
1488,Nokia 225 4G DS 2020,Qualcomm SDM450-B01 Processor,8 GB RAM | 256 GB ROM,Side Fingerprint Sensor | Dual In Display Selfie,48MP Rear Camera | 16MP Front Camera,"₹4,000",4000 mAh Li-polymer Battery
1489,"Honor 9N (Midnight Black, 128 GB)",Qualcomm Snapdragon 450 Processor,2 GB RAM | 16 GB ROM | Expandable Upto 256 GB,16.26 cm (6.4 inch) Full HD+ Display,13MP + 2MP | 13MP Front Camera,"₹19,999",4000 mAh Li-Polymer Battery
1490,"Apple iPhone 12 (Black, 128 GB)",Qualcomm Snapdragon 720G Octa Core Processor,3 GB RAM | 32 GB ROM | Expandable Upto 256 GB,In-Display Fingerprint 3.0 with 0.32 Second Unlock,13MP + 2MP | 13MP Front Camera,"₹84,900",2800 mAh Battery
1491,"Redmi Y1 (Gold, 64 GB)",Qualcomm Snapdragon 439 Processor,2 GB RAM | 16 GB ROM | Expandable Upto 128 GB,16.59 cm (6.53 inch) Full HD+ Display,13MP + 2MP | 13MP Front Camera,"₹9,500",4000 mAh Li-polymer Battery
1492,"Redmi 7A (Matte Blue, 16 GB)",Qualcomm MSM8917 Processor,6 GB RAM | 64 GB ROM,11.94 cm (4.7 inch) Retina HD Display,13MP + 2MP | 13MP Front Camera,"₹6,499",2000 mAh Li-ion Battery
1493,"Redmi Note 8 Pro (Halo White, 128 GB)",Qualcomm Snapdragron 675 Processor,2 GB RAM | 32 GB ROM | Expandable Upto 256 GB,14.48 cm (5.7 inch) HD+ Display,48MP + 12MP + 5MP + 5MP | 32MP Front Camera,"₹19,999",4230 mAh Battery
1494,"Samsung Galaxy A70 (White, 128 GB)",Qualcomm Snapdragon 855 Plus Processor,3 GB RAM | 32 GB ROM | Expandable Upto 2 TB,16.0 cm (6.3 inch) Full HD+ Display,64 MP + 12 MP +12 MP + VGA Depth Camera | 10MP Front Camera,"₹30,900",4230 mAh Battery
1495,"Redmi Note 8 Pro (Shadow Black, 64 GB)",Qualcomm Snapdragon 855 Plus Processor,6 GB RAM | 64 GB ROM,16.0 cm (6.3 inch) Full HD+ Display,12MP Rear Camera | 8MP Front Camera,"₹15,999",4230 mAh Battery
1496,"OPPO F11 (Marble Green, 128 GB)",Qualcomm Snapdragon 855 Plus Processor,1 GB RAM | 8 GB ROM | Expandable Upto 32 GB,16.51 cm (6.5 inch) HD+ Display,48MP + 8MP | 16MP Front Camera,"₹13,990",4300 mAh Battery
1497,"OPPO A52 (Twilight Black, 128 GB)",Qualcomm SDM450-B01 Processor,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,16.36 cm (6.44 inch) Full HD+ Display,64MP + 5MP + 8MP | 32MP Front Camera,"₹17,999",4000 mAh Li Polymer Battery
1498,"Honor 9N (Midnight Black, 64 GB)",Qualcomm Snapdragon 450 Processor,3 GB RAM | 64 GB ROM | Expandable Upto 256 GB,16.51 cm (6.5 inch) HD+ Display,48MP + 13MP + 8MP | 20MP Front Camera,"₹15,999",4000 mAh Li-polymer Battery
1499,"LG K42 (Green, 64 GB)",Qualcomm Snapdragon 720G Octa Core Processor,3 GB RAM | 64 GB ROM | Expandable Upto 256 GB,Super AMOLED Display,0.3MP Rear Camera,"₹10,990",4000 mAh Battery
